TransactionID,CustomerID,Age,Gender,Occupation,Income,AccountBalance,TransactionAmount,TransactionType,Timestamp,Location,DeviceUsed,CreditScore,PreviousFraudHistory,DailyTransactionCount,Fraud
TXN017554,CUST00573,54,Male,Salaried,43441.14,7571.68,41.16,Withdrawal,2025-05-22 15:48:41,Denver,Known Device,644.0,0,2,No
TXN010119,CUST01738,41,Male,Student,8521.69,1978.75,18.3,Deposit,2025-07-16 18:38:14,Denver,Known Device,612.0,0,3,No
TXN022914,CUST00216,61,Female,Retired,42134.52,26694.24,101.2,Deposit,2025-05-14 17:03:43,Seattle,Web Browser,557.0,0,1,No
TXN023929,CUST00300,27,Female,Business Owner,95625.59,24278.46,33.71,Withdrawal,2025-05-10 21:14:58,New York,Known Device,581.0,1,1,No
TXN025641,CUST00732,25,Female,Retired,28482.22,21425.85,232.67,Withdrawal,2025-09-15 08:55:39,Miami,Known Device,661.0,0,1,No
TXN005241,CUST00605,40,Female,Salaried,76323.5,52886.01,14.56,Deposit,2025-06-30 19:30:01,San Antonio,Known Device,626.0,0,3,No
TXN003225,CUST01886,18,Male,Salaried,69573.77,8981.32,218.18,Transfer,2025-07-17 14:19:50,Chicago,Web Browser,709.0,1,2,No
TXN020850,CUST01945,42,Male,Salaried,45731.38,42775.65,339.12,Withdrawal,2025-04-18 13:59:15,San Antonio,Known Device,710.0,0,2,No
TXN015157,CUST00050,44,Male,Retired,23763.81,6075.41,161.69,Deposit,2025-11-04 19:45:42,Houston,Mobile App,672.0,1,1,No
TXN004478,CUST00033,33,Male,Salaried,67821.32,0.0,177.44,Transfer,2025-09-03 14:52:57,Austin,Known Device,671.0,0,1,No
TXN000985,CUST00682,43,Male,Salaried,48893.12,32836.87,22.04,Transfer,2025-05-06 12:39:18,Dallas,Known Device,589.0,0,2,No
TXN024269,CUST00155,57,Male,Salaried,63108.18,49118.28,362.46,Withdrawal,2025-06-18 17:32:48,Dallas,Known Device,811.0,0,2,No
TXN013588,CUST00085,20,Female,Salaried,64288.99,516.79,60.52,Withdrawal,2025-05-26 20:47:44,Boston,Known Device,663.0,0,1,No
TXN029635,CUST00128,18,Male,Business Owner,82453.53,28722.11,55.1,Payment,2025-11-29 12:22:53,San Antonio,Known Device,715.0,1,1,No
TXN024024,CUST01114,53,Male,Retired,24733.78,833.06,31.02,Payment,2025-10-26 10:14:31,Denver,Web Browser,716.0,0,1,No
TXN017143,CUST00098,35,Female,Student,6979.23,4002.36,105.65,Transfer,2025-04-16 06:02:23,Atlanta,Known Device,652.0,0,2,No
TXN020300,CUST01230,30,Male,Salaried,65575.69,4798.18,59.27,Payment,2025-09-11 13:40:52,Dallas,Mobile App,716.0,0,2,No
TXN015510,CUST01177,40,Female,Student,7588.35,940.59,67.04,Withdrawal,2025-04-08 15:59:09,San Diego,Mobile App,585.0,0,1,No
TXN021284,CUST01336,21,Female,Self-Employed,56802.75,17837.8,28.72,Payment,2025-02-18 09:42:14,Los Angeles,Mobile App,685.0,0,3,No
TXN020133,CUST01687,48,Female,Salaried,43309.95,15155.52,81.63,Deposit,2025-06-29 15:58:36,Miami,Known Device,746.0,0,2,No
TXN008401,CUST00042,22,Female,Self-Employed,76521.52,67479.46,27.41,Transfer,2025-03-29 12:59:09,Chicago,Mobile App,616.0,0,3,No
TXN004166,CUST01787,57,Female,Salaried,62449.56,30028.39,118.21,Payment,2025-10-23 11:37:05,Phoenix,Web Browser,635.0,0,2,No
TXN020598,CUST01851,54,Male,Salaried,105613.78,22176.25,160.08,Payment,2025-11-20 06:46:47,Miami,Known Device,614.0,0,1,No
TXN005935,CUST00078,40,Male,Salaried,17333.76,3113.78,193.42,Transfer,2025-02-14 11:59:55,San Diego,Web Browser,676.0,0,2,No
TXN021375,CUST01127,42,Female,Retired,29789.46,12495.85,209.28,Deposit,2025-03-04 21:50:31,San Antonio,Known Device,635.0,0,3,No
TXN002850,CUST00046,56,Male,Business Owner,90276.29,39637.96,57.71,Transfer,2025-06-01 15:56:56,Seattle,Known Device,725.0,0,1,No
TXN026173,CUST00879,53,Female,Salaried,53457.31,30388.03,74.01,Withdrawal,2025-02-09 13:28:46,Boston,Known Device,682.0,0,3,No
TXN007288,CUST01138,58,Male,Salaried,61452.89,18733.0,520.5,Withdrawal,2025-05-06 16:51:02,Austin,Known Device,850.0,0,2,No
TXN015248,CUST00931,41,Male,Salaried,36428.69,11217.1,637.01,Withdrawal,2025-11-11 06:09:37,San Antonio,Known Device,608.0,0,1,No
TXN024140,CUST00948,18,Female,Retired,37147.65,9546.4,460.08,Withdrawal,2025-06-25 21:53:31,Seattle,Known Device,565.0,0,2,No
TXN007570,CUST01801,39,Male,Business Owner,70732.02,36527.91,92.71,Withdrawal,2025-07-03 14:46:59,Boston,Mobile App,565.0,0,2,No
TXN029349,CUST00359,40,Male,Salaried,66709.08,39129.85,68.86,Deposit,2025-05-19 12:39:59,Houston,Mobile App,751.0,0,1,No
TXN003843,CUST00248,44,Female,Salaried,32284.59,18942.89,89.88,Transfer,2025-07-16 14:48:27,Denver,Web Browser,637.0,0,3,No
TXN025685,CUST00875,50,Female,Salaried,78817.96,50595.87,193.25,Transfer,2025-06-16 17:07:43,Dallas,Mobile App,581.0,0,2,No
TXN019623,CUST00128,18,Male,Business Owner,82453.53,28891.31,17.67,Payment,2025-02-17 07:45:45,San Antonio,Known Device,715.0,1,3,No
TXN014236,CUST00593,26,Female,Salaried,52005.2,17790.64,94.0,Payment,2025-07-06 14:09:20,Austin,Known Device,690.0,0,2,No
TXN022788,CUST00658,28,Male,Self-Employed,30485.24,17980.99,273.96,Transfer,2025-08-09 09:42:18,Boston,Known Device,645.0,0,2,No
TXN025872,CUST00727,45,Female,Salaried,,24281.01,5.33,Deposit,2025-12-03 12:13:45,San Diego,Known Device,658.0,0,3,No
TXN008484,CUST00279,54,Female,Retired,48511.67,14766.64,116.98,Payment,2025-12-26 16:26:41,Philadelphia,Mobile App,732.0,0,1,No
TXN023393,CUST00796,51,Female,Salaried,72672.83,32988.66,34.44,Withdrawal,2025-03-27 13:16:01,Seattle,Known Device,772.0,0,3,No
TXN017415,CUST00664,40,Male,Unemployed,4051.91,894.66,127.25,Transfer,2025-03-15 13:14:32,Denver,Known Device,699.0,0,3,No
TXN023838,CUST01348,47,Male,Salaried,72512.69,31508.12,76.27,Payment,2025-08-04 10:05:02,Los Angeles,Known Device,555.0,0,2,No
TXN012109,CUST01468,30,Male,Student,5201.96,1894.72,146.73,Withdrawal,2025-10-30 18:10:52,Houston,Known Device,720.0,0,1,No
TXN028688,CUST00214,40,Male,Salaried,51193.44,19689.44,19.47,Withdrawal,2025-05-21 15:04:20,Denver,Web Browser,624.0,1,3,No
TXN000510,CUST01278,18,Female,Salaried,43796.82,30849.15,259.12,Deposit,2025-12-18 11:21:56,Austin,Known Device,714.0,0,2,No
TXN004885,CUST01442,52,Male,Business Owner,79377.58,30718.95,862.64,Payment,2025-09-17 12:53:25,New York,Known Device,755.0,0,3,No
TXN000686,CUST01538,24,Male,Salaried,60333.58,58866.21,79.76,Deposit,2025-10-21 15:27:06,Miami,Known Device,838.0,0,3,No
TXN025860,CUST00902,62,Male,Salaried,68629.48,34342.75,265.31,Withdrawal,2025-08-12 17:05:25,San Diego,Mobile App,748.0,0,1,No
TXN011834,CUST01296,42,Male,Salaried,72815.09,26204.89,290.27,Withdrawal,2025-05-23 11:47:38,Houston,Known Device,704.0,0,2,No
TXN003402,CUST00219,45,Male,Salaried,77566.35,34456.37,117.99,Deposit,2025-03-27 15:25:04,Los Angeles,Known Device,561.0,0,3,No
TXN017708,CUST00508,60,Female,Self-Employed,65317.69,0.0,534.57,Deposit,2025-09-20 16:38:15,New York,Mobile App,664.0,0,3,No
TXN023269,CUST00788,38,Female,Retired,35100.95,7870.18,160.51,Withdrawal,2025-12-02 10:02:55,Boston,Mobile App,563.0,0,2,No
TXN004516,CUST00681,19,Male,Salaried,20265.67,3179.29,264.86,Deposit,2025-04-14 09:34:32,San Diego,Mobile App,589.0,0,3,No
TXN007373,CUST00505,29,Female,Salaried,76954.49,13.57,723.26,Deposit,2025-08-09 21:41:49,Austin,Mobile App,699.0,0,3,No
TXN019873,CUST00664,40,Male,Unemployed,4051.91,398.37,197.86,Deposit,2025-05-21 22:07:11,Denver,Known Device,699.0,0,2,No
TXN008141,CUST01599,30,Male,Salaried,53102.81,7311.84,10.87,Withdrawal,2025-12-25 15:51:02,Atlanta,Known Device,839.0,0,2,No
TXN012953,CUST01468,30,Male,Student,5201.96,2027.89,24.0,Transfer,2025-10-23 14:38:47,Houston,Mobile App,720.0,0,3,No
TXN010984,CUST01220,33,Male,Self-Employed,61625.06,26690.87,42.76,Transfer,2025-01-26 16:04:31,Atlanta,Mobile App,740.0,0,2,No
TXN023685,CUST01683,32,Male,Salaried,65111.62,8356.72,129.7,Deposit,2025-01-18 16:56:57,Seattle,Known Device,703.0,0,3,No
TXN014898,CUST00918,61,Male,Business Owner,43947.83,17651.24,96.12,Deposit,2025-10-22 12:34:20,Los Angeles,Known Device,802.0,0,1,No
TXN005882,CUST01040,48,Female,Business Owner,100373.28,69269.25,22.95,Payment,2025-04-07 16:13:34,Denver,Known Device,692.0,0,1,No
TXN021031,CUST00013,18,Female,Salaried,68561.39,25810.88,197.85,Deposit,2025-12-26 12:53:19,Denver,Web Browser,692.0,0,3,No
TXN021290,CUST00218,21,Male,Student,7820.35,2484.8,78.04,Deposit,2025-04-26 13:06:16,Philadelphia,Known Device,677.0,0,3,No
TXN029268,CUST01918,52,Female,Self-Employed,24812.66,11416.96,339.76,Deposit,2025-05-05 12:46:22,Los Angeles,Known Device,583.0,0,1,No
TXN011710,CUST01365,18,Male,Retired,56024.93,16284.96,30.37,Payment,2025-06-28 11:38:20,Philadelphia,Mobile App,589.0,0,3,No
TXN008529,CUST00296,37,Male,Salaried,44313.15,27757.07,191.12,Transfer,2025-06-16 08:30:20,Austin,Known Device,584.0,0,3,No
TXN025294,CUST01974,21,Female,Salaried,66099.74,29505.54,100.22,Withdrawal,2025-01-15 15:45:28,Chicago,Web Browser,661.0,0,2,No
TXN001647,CUST00498,31,Female,Salaried,56153.83,14215.54,48.49,Deposit,2025-11-24 20:58:04,Houston,Mobile App,642.0,0,2,No
TXN014550,CUST00954,53,Male,Salaried,75104.92,43870.68,155.51,Withdrawal,2025-03-26 12:18:09,Phoenix,Known Device,717.0,0,2,No
TXN024220,CUST00873,23,Male,Retired,37215.85,9353.82,96.47,Deposit,2025-04-02 08:38:16,Phoenix,Known Device,611.0,0,2,No
TXN010476,CUST01639,35,Male,Self-Employed,48913.33,28316.2,23.42,Deposit,2025-08-21 10:50:58,San Antonio,Known Device,697.0,0,2,No
TXN024129,CUST00139,71,Male,Self-Employed,48013.11,40854.33,275.96,Payment,2025-08-17 19:50:12,Dallas,Web Browser,803.0,0,2,No
TXN024585,CUST01276,25,Male,Student,10030.68,5392.9,195.75,Transfer,2025-07-22 19:29:43,Boston,Mobile App,698.0,0,1,No
TXN029126,CUST00172,18,Female,Salaried,59193.87,5008.45,367.87,Withdrawal,2025-03-09 14:52:49,Dallas,Web Browser,850.0,0,1,No
TXN015501,CUST00147,47,Female,Retired,23664.95,10654.37,42.63,Deposit,2025-12-21 08:01:34,New York,Web Browser,644.0,0,2,No
TXN008973,CUST00212,34,Female,Self-Employed,42138.36,17631.87,162.49,Deposit,2025-04-08 15:26:19,Seattle,Mobile App,553.0,0,3,No
TXN018947,CUST01326,33,Male,Retired,6191.45,4291.13,18.09,Transfer,2025-10-06 09:56:47,Houston,Mobile App,698.0,0,2,No
TXN009114,CUST00723,37,Female,Student,3357.66,1866.47,25.27,Withdrawal,2025-10-19 09:23:27,Phoenix,Web Browser,618.0,0,3,No
TXN018921,CUST00322,30,Female,Self-Employed,63403.66,21445.67,536.53,Deposit,2025-08-08 19:27:21,Atlanta,Mobile App,554.0,0,2,No
TXN018904,CUST00291,51,Male,Business Owner,104449.68,50725.4,212.98,Payment,2025-05-30 21:03:02,Phoenix,Known Device,623.0,0,2,No
TXN013145,CUST01138,58,Male,Salaried,61452.89,18625.33,399.17,Withdrawal,2025-04-16 18:06:45,Austin,Web Browser,850.0,0,2,No
TXN003005,CUST01415,41,Male,Salaried,41039.4,10044.22,123.79,Transfer,2025-09-29 14:10:23,Seattle,Web Browser,738.0,0,3,No
TXN023224,CUST01095,38,Female,Retired,29394.32,24023.0,32.64,Deposit,2025-06-04 09:43:10,Los Angeles,Known Device,640.0,0,2,No
TXN023113,CUST01524,27,Female,Salaried,59434.8,25527.67,260.01,Withdrawal,2025-05-05 14:46:39,San Diego,Known Device,687.0,0,2,No
TXN018907,CUST00096,18,Male,Business Owner,128677.01,38471.82,47.28,Transfer,2025-02-18 14:13:17,Denver,Known Device,610.0,0,3,No
TXN000385,CUST00265,18,Female,Student,10552.1,2994.7,5.0,Payment,2025-11-13 11:40:03,Los Angeles,Web Browser,746.0,0,2,No
TXN010475,CUST01034,44,Male,Business Owner,99359.22,60150.95,25.27,Payment,2025-05-25 20:38:58,Atlanta,Known Device,625.0,0,2,No
TXN027597,CUST01555,42,Male,Salaried,32261.3,11731.76,172.16,Withdrawal,2025-05-21 14:59:32,Boston,Known Device,730.0,0,1,No
TXN012043,CUST01943,51,Male,Salaried,40007.84,0.0,25.92,Withdrawal,2025-05-21 17:20:07,Philadelphia,Mobile App,656.0,0,3,No
TXN011833,CUST01618,54,Male,Self-Employed,64199.13,36478.75,369.3,Payment,2025-08-10 13:55:34,Los Angeles,Mobile App,574.0,0,2,No
TXN027009,CUST01006,43,Female,Self-Employed,91164.18,26910.29,88.23,Deposit,2025-01-08 21:12:10,Houston,Mobile App,614.0,0,2,No
TXN012136,CUST01442,52,Male,Business Owner,79377.58,30258.74,5.0,Payment,2025-03-21 18:55:51,New York,Known Device,755.0,0,2,No
TXN028495,CUST01760,19,Male,Retired,9136.2,1212.14,538.02,Transfer,2025-05-19 18:05:57,Boston,Mobile App,679.0,0,1,No
TXN014904,CUST00767,30,Female,Self-Employed,67479.91,32606.94,144.41,Withdrawal,2025-11-10 10:12:47,San Diego,Mobile App,723.0,0,1,No
TXN023712,CUST01438,18,Male,Retired,31216.86,8237.89,29.57,Withdrawal,2025-12-28 17:21:49,Philadelphia,Web Browser,558.0,0,1,No
TXN009717,CUST01816,51,Female,Business Owner,80750.08,17902.3,85.48,Payment,2025-08-28 15:50:17,Dallas,Known Device,546.0,1,1,No
TXN007260,CUST01214,58,Male,Salaried,35585.49,18826.84,155.19,Withdrawal,2025-07-30 19:44:35,Chicago,Known Device,664.0,0,2,No
TXN006213,CUST00194,25,Male,Retired,34297.98,20082.46,60.42,Withdrawal,2025-08-26 12:13:49,Phoenix,Known Device,657.0,0,2,No
TXN024762,CUST00491,60,Male,Unemployed,2797.5,0.0,1972.38,Deposit,2025-02-11 23:22:19,Unknown,Unknown Device,685.0,0,10,Yes
TXN006012,CUST01260,20,Male,Salaried,66429.09,30020.47,58.85,Deposit,2025-03-01 09:59:09,Miami,Web Browser,616.0,0,3,No
TXN024342,CUST01588,31,Female,Salaried,84159.44,21944.48,45.98,Deposit,2025-06-23 13:20:35,Phoenix,Web Browser,611.0,0,2,No
TXN015182,CUST00173,35,Male,Business Owner,80570.04,26.1,150.6,Deposit,2025-02-15 09:44:34,San Diego,Known Device,720.0,0,3,No
TXN012575,CUST01734,51,Male,Salaried,68142.27,44524.88,87.19,Payment,2025-07-04 15:59:34,Atlanta,Mobile App,546.0,0,3,No
TXN021979,CUST00286,51,Male,Salaried,58399.82,22366.62,100.15,Withdrawal,2025-02-01 17:03:24,Denver,Known Device,567.0,0,2,No
TXN003614,CUST00421,54,Female,Self-Employed,69669.21,42481.76,5.0,Withdrawal,2025-05-21 14:20:37,San Diego,Known Device,739.0,0,3,No
TXN017668,CUST00004,30,Male,Business Owner,32230.24,12249.12,215.47,Transfer,2025-06-17 14:56:15,Phoenix,Known Device,691.0,0,3,No
TXN007764,CUST01490,34,Female,Salaried,67212.07,28556.52,133.03,Deposit,2025-03-28 11:45:12,New York,Known Device,757.0,0,2,No
TXN001329,CUST00751,55,Female,Salaried,42503.58,28167.66,72.78,Deposit,2025-07-10 12:48:55,Chicago,Known Device,700.0,0,1,No
TXN012125,CUST01516,54,Male,Business Owner,72507.45,34801.49,126.95,Payment,2025-03-11 19:07:47,San Antonio,Web Browser,697.0,0,2,No
TXN020490,CUST00069,40,Male,Student,8112.75,6100.36,117.0,Transfer,2025-11-11 13:14:11,Dallas,Known Device,628.0,0,3,No
TXN005363,CUST00904,53,Female,Salaried,45956.55,4137.15,179.1,Deposit,2025-09-05 13:21:11,Atlanta,Mobile App,644.0,0,3,No
TXN009699,CUST01631,48,Female,Self-Employed,40673.82,28181.84,241.87,Transfer,2025-04-09 11:18:33,Chicago,Known Device,759.0,0,3,No
TXN021553,CUST01904,18,Male,Salaried,43391.85,40344.47,186.08,Deposit,2025-04-08 11:20:09,Philadelphia,Web Browser,614.0,0,2,No
TXN027710,CUST00410,42,Male,Self-Employed,49924.64,20184.03,214.36,Deposit,2025-11-07 14:36:59,Denver,Mobile App,703.0,0,3,No
TXN001208,CUST00071,56,Female,Unemployed,5101.28,5411.12,444.52,Deposit,2025-09-02 15:33:59,Phoenix,Known Device,634.0,0,2,No
TXN025523,CUST00428,28,Female,Self-Employed,87582.62,56184.56,84.42,Transfer,2025-01-11 14:00:40,Dallas,Known Device,654.0,0,1,No
TXN002274,CUST01087,48,Male,Salaried,36129.6,21835.69,34.67,Transfer,2025-09-08 10:39:54,Phoenix,Known Device,611.0,0,2,No
TXN009055,CUST01968,46,Male,Unemployed,4722.81,2299.8,435.12,Transfer,2025-01-25 08:36:58,Philadelphia,Mobile App,557.0,0,1,No
TXN022269,CUST00091,51,Male,Salaried,36359.84,9142.84,15.61,Transfer,2025-07-19 18:49:17,Atlanta,Web Browser,850.0,0,1,No
TXN015696,CUST01994,39,Female,Salaried,56704.49,107.32,329.61,Payment,2025-01-25 12:36:44,Los Angeles,Known Device,720.0,1,1,No
TXN008444,CUST01530,41,Female,Salaried,55395.67,9472.75,60.26,Transfer,2025-10-28 18:22:33,San Diego,Known Device,723.0,0,1,No
TXN013472,CUST01730,23,Male,Business Owner,101686.96,34789.4,294.46,Payment,2025-09-11 12:34:40,Los Angeles,Known Device,716.0,0,2,No
TXN004264,CUST00813,54,Female,Salaried,48276.91,10138.36,26.94,Withdrawal,2025-11-05 16:17:13,Dallas,Known Device,652.0,0,2,No
TXN002095,CUST01947,35,Male,Self-Employed,52265.05,31915.17,43.88,Transfer,2025-06-28 15:23:08,Austin,Known Device,623.0,0,3,No
TXN029057,CUST00765,37,Female,Unemployed,7105.3,3601.82,80.64,Transfer,2025-09-14 18:20:10,Boston,Known Device,636.0,0,1,No
TXN028190,CUST01671,56,Male,Self-Employed,54860.25,25029.19,9.42,Deposit,2025-11-03 13:52:00,Chicago,Known Device,531.0,0,2,No
TXN016041,CUST00156,39,Male,Business Owner,51369.07,114.54,6.79,Payment,2025-04-02 11:06:07,Denver,Known Device,751.0,0,2,No
TXN011129,CUST00914,61,Female,Retired,39376.66,14641.06,514.29,Transfer,2025-04-15 14:47:14,Phoenix,Mobile App,657.0,0,2,No
TXN026720,CUST00274,36,Female,Self-Employed,49304.82,11175.54,70.66,Deposit,2025-08-06 09:19:44,Phoenix,Known Device,599.0,0,2,No
TXN027812,CUST01402,42,Male,Salaried,69766.0,37281.14,125.55,Transfer,2025-07-16 13:38:36,New York,Known Device,655.0,0,2,No
TXN025231,CUST00803,18,Female,Retired,24986.99,4075.88,5912.86,Withdrawal,2025-06-21 01:44:41,Offshore-X,New Device,730.0,0,7,Yes
TXN011024,CUST01205,24,Female,Salaried,51248.66,21387.62,24.22,Withdrawal,2025-11-08 10:22:10,New York,Known Device,514.0,0,1,No
TXN021590,CUST01714,51,Female,Self-Employed,63002.07,17984.59,53.64,Withdrawal,2025-07-14 12:17:36,Atlanta,Mobile App,687.0,0,3,No
TXN013718,CUST01712,38,Female,Business Owner,107533.87,21124.28,173.89,Payment,2025-06-28 12:47:19,Boston,Known Device,624.0,0,3,No
TXN029980,CUST01535,18,Male,Salaried,33436.13,20172.51,754.31,Payment,2025-05-23 12:56:21,Atlanta,Known Device,712.0,0,3,No
TXN025338,CUST00338,53,Female,Salaried,42753.21,38016.63,153.72,Payment,2025-10-10 12:33:14,Phoenix,Known Device,756.0,0,1,No
TXN022559,CUST00729,31,Male,Student,9049.86,2214.97,78.24,Transfer,2025-02-21 09:46:09,Seattle,Known Device,733.0,0,3,No
TXN026157,CUST01249,46,Female,Retired,30039.3,21832.96,23.34,Payment,2025-03-16 18:23:37,New York,Known Device,579.0,0,3,No
TXN008137,CUST00574,56,Male,Business Owner,114155.47,85161.2,37.0,Deposit,2025-07-23 12:37:41,Miami,Known Device,614.0,0,1,No
TXN028525,CUST00972,46,Male,Salaried,68959.67,35083.2,331.81,Withdrawal,2025-11-19 17:29:38,Chicago,Mobile App,737.0,0,3,No
TXN012876,CUST01917,38,Female,Business Owner,92168.63,34503.58,296.15,Payment,2025-12-10 13:20:18,Houston,Known Device,699.0,0,1,No
TXN020822,CUST00739,37,Male,Unemployed,5970.65,455.08,158.66,Transfer,2025-02-08 14:54:19,Philadelphia,Known Device,578.0,0,1,No
TXN026760,CUST00203,41,Male,Salaried,61236.36,25761.85,232.78,Withdrawal,2025-08-30 16:03:12,Miami,Web Browser,606.0,0,1,No
TXN008935,CUST00001,46,Male,Student,7668.17,7392.48,335.36,Payment,2025-08-02 19:32:48,Miami,Web Browser,584.0,0,1,No
TXN011886,CUST00448,22,Male,Retired,35946.51,22983.75,108.52,Withdrawal,2025-02-28 09:42:05,San Diego,Web Browser,609.0,0,1,No
TXN000666,CUST01770,32,Female,Student,6727.02,1383.97,265.06,Deposit,2025-03-22 14:22:05,San Antonio,Known Device,615.0,0,2,No
TXN020971,CUST01258,24,Female,Unemployed,3626.06,1557.36,62.07,Deposit,2025-11-01 12:57:41,Philadelphia,Known Device,694.0,0,1,No
TXN006583,CUST00555,32,Male,Student,4706.08,2056.37,143.24,Transfer,2025-04-22 12:01:06,Seattle,Known Device,666.0,0,3,No
TXN005532,CUST00461,26,Female,Business Owner,56727.33,25450.42,358.5,Deposit,2025-08-28 11:51:16,Chicago,Known Device,670.0,0,1,No
TXN017578,CUST00414,56,Female,Retired,54750.96,22828.3,139.72,Deposit,2025-03-27 18:15:29,Seattle,Mobile App,588.0,0,1,No
TXN021030,CUST00838,59,Female,Salaried,61049.72,20673.37,194.16,Withdrawal,2025-05-13 18:57:34,San Diego,Known Device,559.0,0,1,No
TXN021320,CUST00883,24,Male,Salaried,35713.16,11521.21,143.93,Payment,2025-03-25 16:28:44,Phoenix,Known Device,712.0,0,3,No
TXN023488,CUST00066,50,Female,Salaried,79364.87,52443.77,323.42,Withdrawal,2025-10-03 15:36:25,San Diego,Known Device,691.0,0,1,No
TXN020782,CUST00750,40,Female,Salaried,52882.25,30724.1,326.19,Deposit,2025-11-22 18:27:13,Philadelphia,Web Browser,626.0,0,1,No
TXN009989,CUST01268,18,Female,Salaried,33648.21,2631.49,58.23,Deposit,2025-02-01 13:26:46,Chicago,Known Device,798.0,0,2,No
TXN021965,CUST01558,54,Female,Salaried,41589.18,19713.07,18.23,Deposit,2025-06-01 13:25:50,Houston,Known Device,732.0,0,1,No
TXN029188,CUST01414,63,Female,Salaried,37389.02,28992.19,12.3,Deposit,2025-09-19 08:57:50,Los Angeles,Known Device,722.0,0,2,No
TXN020691,CUST01766,41,Male,Self-Employed,28156.42,14593.16,18.88,Transfer,2025-01-17 15:22:45,Houston,Mobile App,654.0,0,2,No
TXN001523,CUST00945,48,Male,Salaried,46495.67,14252.3,27.78,Deposit,2025-11-18 19:48:56,Los Angeles,Mobile App,714.0,0,1,No
TXN010881,CUST00445,45,Male,Self-Employed,25301.89,7918.69,84.91,Deposit,2025-08-01 15:13:00,Dallas,Mobile App,681.0,0,2,No
TXN027131,CUST00600,27,Female,Salaried,60273.94,4485.44,11.92,Transfer,2025-01-24 22:37:27,Seattle,Known Device,672.0,0,1,No
TXN019504,CUST01259,18,Male,Self-Employed,55792.89,16017.66,264.86,Transfer,2025-05-07 12:26:30,Chicago,Known Device,605.0,0,3,No
TXN006741,CUST00250,52,Female,Student,11427.28,4175.58,8.83,Transfer,2025-09-24 22:37:30,Philadelphia,Web Browser,450.0,0,3,No
TXN023522,CUST00322,30,Female,Self-Employed,63403.66,21768.96,461.2,Transfer,2025-04-16 09:55:58,Atlanta,Mobile App,554.0,0,2,No
TXN014805,CUST01875,37,Male,Retired,36885.47,9255.55,113.53,Withdrawal,2025-06-22 13:35:17,San Antonio,Known Device,690.0,0,2,No
TXN027699,CUST00762,52,Male,Salaried,35425.45,6390.16,118.09,Deposit,2025-10-20 13:49:20,New York,Mobile App,659.0,0,2,No
TXN012432,CUST00914,61,Female,Retired,39376.66,14809.67,58.11,Payment,2025-05-16 14:01:24,Phoenix,Mobile App,657.0,0,2,No
TXN017207,CUST01469,35,Female,Retired,32341.67,11578.87,16.26,Deposit,2025-01-17 13:45:44,Boston,Known Device,791.0,0,3,No
TXN006496,CUST00580,28,Female,Business Owner,87050.72,48122.29,123.2,Payment,2025-09-28 14:06:42,Philadelphia,Mobile App,738.0,0,2,No
TXN012649,CUST00245,54,Female,Student,10035.99,7382.29,50.24,Deposit,2025-05-10 11:33:17,Houston,Known Device,687.0,0,3,No
TXN007092,CUST01184,48,Male,Salaried,56049.34,33264.84,78.73,Deposit,2025-05-03 21:50:49,Atlanta,Known Device,557.0,0,3,No
TXN010836,CUST00632,56,Female,Salaried,55361.04,32592.31,82.59,Deposit,2025-11-16 21:07:35,San Diego,Web Browser,521.0,0,3,No
TXN013777,CUST01429,45,Male,Business Owner,128121.37,29.83,48.9,Payment,2025-07-20 16:19:14,Atlanta,Known Device,766.0,0,3,No
